# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uz_initial      	Uz_final        	Uz_iters        	U_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	p_solver        	p_initial       	p_final         	p_iters         	p_converged     	e_solver        	e_initial       	e_final         	e_iters         	e_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 
415             	DILUPBiCGStab	2.02840210e-04	1.91815940e-06	1	2.26870110e-04	1.48092870e-06	1	false	DILUPBiCGStab	8.65452910e-05	8.12830340e-06	1	true	GAMG	4.08897890e-04	3.43904880e-06	15	true	DILUPBiCGStab	3.27026870e-04	1.81145420e-06	1	true	DILUPBiCGStab	1.96554160e-05	1.56826070e-06	1	true
416             	DILUPBiCGStab	2.01859600e-04	1.90810980e-06	1	2.25289080e-04	1.47173280e-06	1	false	DILUPBiCGStab	8.36866600e-05	7.88268560e-06	1	true	GAMG	4.05682460e-04	3.42298910e-06	15	true	DILUPBiCGStab	3.25325740e-04	1.80051630e-06	1	true	DILUPBiCGStab	1.88386120e-05	1.50312320e-06	1	true
417             	DILUPBiCGStab	2.00890570e-04	1.89806140e-06	1	2.23716780e-04	1.46252650e-06	1	false	DILUPBiCGStab	8.07187290e-05	7.61934450e-06	1	true	GAMG	4.02278800e-04	3.40752670e-06	15	true	DILUPBiCGStab	3.23653200e-04	1.78943400e-06	1	true	DILUPBiCGStab	1.80939320e-05	1.45103120e-06	1	true
418             	DILUPBiCGStab	1.99928820e-04	1.88810210e-06	1	2.22154740e-04	1.45331260e-06	1	false	DILUPBiCGStab	7.76430320e-05	7.34141870e-06	1	true	GAMG	3.99297550e-04	3.39207950e-06	15	true	DILUPBiCGStab	3.22037930e-04	1.77803100e-06	1	true	DILUPBiCGStab	1.73944130e-05	1.40278010e-06	1	true
419             	DILUPBiCGStab	1.98975860e-04	1.87819870e-06	1	2.20608900e-04	1.44411180e-06	1	false	DILUPBiCGStab	7.44871940e-05	7.05360600e-06	1	true	GAMG	3.96175190e-04	3.37670680e-06	15	true	DILUPBiCGStab	3.20413160e-04	1.76696760e-06	1	true	DILUPBiCGStab	1.67244220e-05	1.35586740e-06	1	true
420             	DILUPBiCGStab	1.98027370e-04	1.86831980e-06	1	2.19075940e-04	1.43492460e-06	1	false	DILUPBiCGStab	7.12927070e-05	6.76062400e-06	1	true	GAMG	3.93142410e-04	3.36156360e-06	15	true	DILUPBiCGStab	3.18782520e-04	1.75618460e-06	1	true	DILUPBiCGStab	1.60799080e-05	1.30987050e-06	1	true
421             	DILUPBiCGStab	1.97083240e-04	1.85862140e-06	1	2.17556140e-04	1.42576070e-06	1	false	DILUPBiCGStab	6.80899970e-05	6.46015520e-06	1	true	GAMG	3.90061990e-04	3.34669090e-06	15	true	DILUPBiCGStab	3.17112060e-04	1.74593950e-06	1	true	DILUPBiCGStab	1.54744480e-05	1.26654860e-06	1	true
422             	DILUPBiCGStab	1.96146580e-04	1.84888190e-06	1	2.16046550e-04	1.41663620e-06	1	false	DILUPBiCGStab	6.49119340e-05	6.16093500e-06	1	true	GAMG	3.86980970e-04	3.33226210e-06	15	true	DILUPBiCGStab	3.15425130e-04	1.73612370e-06	1	true	DILUPBiCGStab	1.49022020e-05	1.22930370e-06	1	true
423             	DILUPBiCGStab	1.95218030e-04	1.83908350e-06	1	2.14548300e-04	1.40756000e-06	1	false	DILUPBiCGStab	6.17872950e-05	5.87164040e-06	1	true	GAMG	3.83826000e-04	3.31781290e-06	15	true	DILUPBiCGStab	3.13721850e-04	1.72604280e-06	1	true	DILUPBiCGStab	1.43653080e-05	1.19820270e-06	1	true
424             	DILUPBiCGStab	1.94296620e-04	1.82940150e-06	1	2.13062440e-04	1.39857560e-06	1	false	DILUPBiCGStab	5.87436100e-05	5.58307330e-06	1	true	GAMG	3.80900410e-04	3.30309780e-06	15	true	DILUPBiCGStab	3.12007420e-04	1.71598000e-06	1	true	DILUPBiCGStab	1.38569030e-05	1.16986370e-06	1	true
425             	DILUPBiCGStab	1.93384440e-04	1.81991680e-06	1	2.11590180e-04	1.38968110e-06	1	false	DILUPBiCGStab	5.58300080e-05	5.30032830e-06	1	true	GAMG	3.77825900e-04	3.28824190e-06	15	true	DILUPBiCGStab	3.10386260e-04	1.70455720e-06	1	true	DILUPBiCGStab	1.34038300e-05	1.14709790e-06	1	true
426             	DILUPBiCGStab	1.92480190e-04	1.81053420e-06	1	2.10132990e-04	1.38085610e-06	1	false	DILUPBiCGStab	5.30540220e-05	5.02773610e-06	1	true	GAMG	3.74987460e-04	3.27347000e-06	15	true	DILUPBiCGStab	3.08858570e-04	1.69395520e-06	1	true	DILUPBiCGStab	1.29980580e-05	1.12992200e-06	1	true
427             	DILUPBiCGStab	1.91582140e-04	1.80123100e-06	1	2.08689270e-04	1.37224970e-06	1	false	DILUPBiCGStab	5.03959910e-05	4.76615550e-06	1	true	GAMG	3.72368480e-04	3.25854340e-06	15	true	DILUPBiCGStab	3.07370100e-04	1.68351130e-06	1	true	DILUPBiCGStab	1.26190450e-05	1.11818010e-06	1	true
428             	DILUPBiCGStab	1.90690830e-04	1.79227670e-06	1	2.07262400e-04	1.36386070e-06	1	false	DILUPBiCGStab	4.78726770e-05	4.51726800e-06	1	true	GAMG	3.69786920e-04	3.24327960e-06	15	true	DILUPBiCGStab	3.05890170e-04	1.67398180e-06	1	true	DILUPBiCGStab	1.22697250e-05	1.10778970e-06	1	true
429             	DILUPBiCGStab	1.89805160e-04	1.78336790e-06	1	2.05849870e-04	1.35553280e-06	1	false	DILUPBiCGStab	4.55008570e-05	4.29097800e-06	1	true	GAMG	3.67277950e-04	3.22756050e-06	15	true	DILUPBiCGStab	3.04413990e-04	1.66453890e-06	1	true	DILUPBiCGStab	1.19439570e-05	1.09882250e-06	1	true
430             	DILUPBiCGStab	1.88923870e-04	1.77431180e-06	1	2.04451110e-04	1.34727970e-06	1	false	DILUPBiCGStab	4.32881160e-05	4.10284110e-06	1	true	GAMG	3.64787100e-04	3.21186020e-06	15	true	DILUPBiCGStab	3.02890060e-04	1.65764000e-06	1	true	DILUPBiCGStab	1.16513140e-05	1.09120470e-06	1	true
431             	DILUPBiCGStab	1.88046500e-04	1.76525970e-06	1	2.03064310e-04	1.33917070e-06	1	false	DILUPBiCGStab	4.13630060e-05	3.93963890e-06	1	true	GAMG	3.62352540e-04	3.19674110e-06	15	true	DILUPBiCGStab	3.01296240e-04	1.64885800e-06	1	true	DILUPBiCGStab	1.13973760e-05	1.08422000e-06	1	true
432             	DILUPBiCGStab	1.87173590e-04	1.75628720e-06	1	2.01689170e-04	1.33120120e-06	1	false	DILUPBiCGStab	3.98230470e-05	3.80842610e-06	1	true	GAMG	3.59981880e-04	3.18131230e-06	15	true	DILUPBiCGStab	2.99675870e-04	1.64119100e-06	1	true	DILUPBiCGStab	1.11635450e-05	1.07779410e-06	1	true
433             	DILUPBiCGStab	1.86305310e-04	1.74734530e-06	1	2.00323940e-04	1.32323340e-06	1	false	DILUPBiCGStab	3.84308960e-05	3.68654520e-06	1	true	GAMG	3.57658380e-04	3.16523600e-06	15	true	DILUPBiCGStab	2.98041930e-04	1.63449500e-06	1	true	DILUPBiCGStab	1.09595220e-05	1.07075430e-06	1	true
434             	DILUPBiCGStab	1.85442310e-04	1.73845750e-06	1	1.98967560e-04	1.31522950e-06	1	false	DILUPBiCGStab	3.71858720e-05	3.57511570e-06	1	true	GAMG	3.55373180e-04	3.14897450e-06	15	true	DILUPBiCGStab	2.96452750e-04	1.62663570e-06	1	true	DILUPBiCGStab	1.07868280e-05	1.06273440e-06	1	true
435             	DILUPBiCGStab	1.84584400e-04	1.72934050e-06	1	1.97619050e-04	1.30759090e-06	1	false	DILUPBiCGStab	3.60741850e-05	3.47343370e-06	1	true	GAMG	3.53182530e-04	3.13249980e-06	15	true	DILUPBiCGStab	2.94753030e-04	1.61717970e-06	1	true	DILUPBiCGStab	1.06204090e-05	1.05301610e-06	1	true
436             	DILUPBiCGStab	1.83730440e-04	1.72048370e-06	1	1.96279130e-04	1.30001440e-06	1	false	DILUPBiCGStab	3.50860700e-05	3.37913980e-06	1	true	GAMG	3.51075410e-04	3.11577160e-06	15	true	DILUPBiCGStab	2.93350990e-04	1.60586040e-06	1	true	DILUPBiCGStab	1.04558540e-05	1.04328170e-06	1	true
437             	DILUPBiCGStab	1.82880370e-04	1.71174710e-06	1	1.94948010e-04	1.29253900e-06	1	false	DILUPBiCGStab	3.40303810e-05	3.28248980e-06	1	true	GAMG	3.48933960e-04	3.09880710e-06	15	true	DILUPBiCGStab	2.91942500e-04	1.59391770e-06	1	true	DILUPBiCGStab	1.02911700e-05	1.41239430e-07	1	true
438             	DILUPBiCGStab	1.82034970e-04	1.70304560e-06	1	1.93624840e-04	1.28518860e-06	1	false	DILUPBiCGStab	3.31618290e-05	3.19659070e-06	1	true	GAMG	3.46874310e-04	3.08160250e-06	15	true	DILUPBiCGStab	2.90568480e-04	1.58148180e-06	1	true	DILUPBiCGStab	9.87911510e-06	9.53652410e-07	1	true
439             	DILUPBiCGStab	1.81197150e-04	1.69436130e-06	1	1.92308430e-04	1.27785310e-06	1	false	DILUPBiCGStab	3.26332240e-05	3.13318840e-06	1	true	GAMG	3.44874080e-04	3.06445640e-06	15	true	DILUPBiCGStab	2.89208930e-04	1.56785620e-06	1	true	DILUPBiCGStab	9.86175570e-06	9.83428160e-07	1	true
440             	DILUPBiCGStab	1.80365500e-04	1.68573810e-06	1	1.90999470e-04	1.27063090e-06	1	false	DILUPBiCGStab	3.21079050e-05	3.07182480e-06	1	true	GAMG	3.42900500e-04	3.04727540e-06	15	true	DILUPBiCGStab	2.87850140e-04	1.55420610e-06	1	true	DILUPBiCGStab	9.78024310e-06	9.87506360e-07	1	true
441             	DILUPBiCGStab	1.79539330e-04	1.67717340e-06	1	1.89698830e-04	1.26363740e-06	1	false	DILUPBiCGStab	3.16124630e-05	3.01320170e-06	1	true	GAMG	3.40901690e-04	3.02992250e-06	15	true	DILUPBiCGStab	2.86511510e-04	1.54204240e-06	1	true	DILUPBiCGStab	9.68554300e-06	9.83825840e-07	1	true
442             	DILUPBiCGStab	1.78717700e-04	1.66865450e-06	1	1.88406450e-04	1.25664220e-06	1	false	DILUPBiCGStab	3.11538150e-05	2.95674640e-06	1	true	GAMG	3.38833890e-04	3.01247110e-06	15	true	DILUPBiCGStab	2.85260820e-04	1.53086140e-06	1	true	DILUPBiCGStab	9.59004040e-06	9.77080070e-07	1	true
443             	DILUPBiCGStab	1.77901830e-04	1.66008560e-06	1	1.87122010e-04	1.24981260e-06	1	false	DILUPBiCGStab	3.07312680e-05	2.90291440e-06	1	true	GAMG	3.36788720e-04	2.99456970e-06	15	true	DILUPBiCGStab	2.84073070e-04	1.52085910e-06	1	true	DILUPBiCGStab	9.49408300e-06	9.68699030e-07	1	true
444             	DILUPBiCGStab	1.77089390e-04	1.65154270e-06	1	1.85845570e-04	1.24317560e-06	1	false	DILUPBiCGStab	3.03413100e-05	2.85268560e-06	1	true	GAMG	3.34915990e-04	2.97655540e-06	15	true	DILUPBiCGStab	2.83411710e-04	1.50042660e-06	1	true	DILUPBiCGStab	9.40156390e-06	9.59475790e-07	1	true
445             	DILUPBiCGStab	1.76280500e-04	1.64309930e-06	1	1.84576770e-04	1.23656570e-06	1	false	DILUPBiCGStab	2.99788770e-05	2.80514240e-06	1	true	GAMG	3.33116730e-04	2.95876070e-06	15	true	DILUPBiCGStab	2.82618320e-04	1.46627240e-06	1	true	DILUPBiCGStab	9.31366460e-06	9.49695310e-07	1	true
446             	DILUPBiCGStab	1.75477550e-04	1.63475800e-06	1	1.83316840e-04	1.23000960e-06	1	false	DILUPBiCGStab	2.96392560e-05	2.76001280e-06	1	true	GAMG	3.31327030e-04	2.94104500e-06	15	true	DILUPBiCGStab	2.81662810e-04	2.78585510e-05	1	true	DILUPBiCGStab	9.22175420e-06	9.39215770e-07	1	true
447             	DILUPBiCGStab	1.74679690e-04	1.62646140e-06	1	1.82066640e-04	1.22352070e-06	1	false	DILUPBiCGStab	2.93191240e-05	2.71731530e-06	1	true	GAMG	3.29192020e-04	2.91607880e-06	15	true	DILUPBiCGStab	2.81943860e-04	2.73765870e-06	1	true	DILUPBiCGStab	9.13189800e-06	9.28556110e-07	1	true
448             	DILUPBiCGStab	1.73899650e-04	1.61868600e-06	1	1.80820280e-04	1.21688590e-06	1	false	DILUPBiCGStab	2.90156970e-05	2.67682940e-06	1	true	GAMG	3.27722570e-04	2.90119990e-06	15	true	DILUPBiCGStab	2.78544350e-04	2.34593120e-06	1	true	DILUPBiCGStab	9.04145160e-06	9.17882920e-07	1	true
449             	DILUPBiCGStab	1.73105340e-04	1.60985750e-06	1	1.79580220e-04	1.21046240e-06	1	false	DILUPBiCGStab	2.87239190e-05	2.63867130e-06	1	true	GAMG	3.26015900e-04	2.89035210e-06	15	true	DILUPBiCGStab	2.77449010e-04	1.63146960e-06	1	true	DILUPBiCGStab	8.95536300e-06	9.07385840e-07	1	true
450             	DILUPBiCGStab	1.72306420e-04	1.60070010e-06	1	1.78351330e-04	1.20418170e-06	1	false	DILUPBiCGStab	2.84396320e-05	2.60235470e-06	1	true	GAMG	3.24017310e-04	2.87531620e-06	15	true	DILUPBiCGStab	2.75950650e-04	2.74225800e-05	1	true	DILUPBiCGStab	8.87164480e-06	8.97186880e-07	1	true
451             	DILUPBiCGStab	1.71518080e-04	1.59222290e-06	1	1.77136140e-04	1.19787310e-06	1	false	DILUPBiCGStab	2.81603080e-05	2.56756540e-06	1	true	GAMG	3.21704450e-04	2.84901950e-06	15	true	DILUPBiCGStab	2.75930260e-04	3.19488230e-06	1	true	DILUPBiCGStab	8.79684310e-06	8.88078610e-07	1	true
452             	DILUPBiCGStab	1.70754010e-04	1.58469030e-06	1	1.75924490e-04	1.19119190e-06	1	false	DILUPBiCGStab	2.78841040e-05	2.53511710e-06	1	true	GAMG	3.20279840e-04	2.83267110e-06	15	true	DILUPBiCGStab	2.73573800e-04	2.42503920e-06	1	true	DILUPBiCGStab	8.72411440e-06	8.79407780e-07	1	true
453             	DILUPBiCGStab	1.69973460e-04	1.57597190e-06	1	1.74715960e-04	1.18449140e-06	1	false	DILUPBiCGStab	2.76102860e-05	2.50459810e-06	1	true	GAMG	3.18728860e-04	2.82263630e-06	15	true	DILUPBiCGStab	2.72177700e-04	1.67464490e-06	1	true	DILUPBiCGStab	8.65093830e-06	8.71069540e-07	1	true
454             	DILUPBiCGStab	1.69187180e-04	1.56730850e-06	1	1.73516550e-04	1.17778170e-06	1	false	DILUPBiCGStab	2.73387030e-05	2.47618790e-06	1	true	GAMG	3.16961690e-04	2.80955570e-06	15	true	DILUPBiCGStab	2.70501030e-04	1.38994540e-06	1	true	DILUPBiCGStab	8.57826590e-06	8.62845330e-07	1	true
455             	DILUPBiCGStab	1.68415770e-04	1.55926240e-06	1	1.72327010e-04	1.17091740e-06	1	false	DILUPBiCGStab	2.70671590e-05	2.44856800e-06	1	true	GAMG	3.14991920e-04	2.79116890e-06	15	true	DILUPBiCGStab	2.68715960e-04	2.66116290e-05	1	true	DILUPBiCGStab	8.50388260e-06	8.54769180e-07	1	true
456             	DILUPBiCGStab	1.67658820e-04	1.55161800e-06	1	1.71145470e-04	1.16382230e-06	1	false	DILUPBiCGStab	2.67956860e-05	2.42126110e-06	1	true	GAMG	3.12638600e-04	2.76484140e-06	15	true	DILUPBiCGStab	2.68139250e-04	3.25158060e-06	1	true	DILUPBiCGStab	8.43358490e-06	8.47449290e-07	1	true
457             	DILUPBiCGStab	1.66920350e-04	1.54447570e-06	1	1.69965440e-04	1.15629330e-06	1	false	DILUPBiCGStab	2.65241610e-05	2.39407690e-06	1	true	GAMG	3.11196170e-04	2.75002220e-06	15	true	DILUPBiCGStab	2.64394590e-04	2.42907690e-06	1	true	DILUPBiCGStab	8.36884050e-06	8.40739560e-07	1	true
458             	DILUPBiCGStab	1.66164770e-04	1.53639160e-06	1	1.68789450e-04	1.14871360e-06	1	false	DILUPBiCGStab	2.62517740e-05	2.36742970e-06	1	true	GAMG	3.09479080e-04	2.74051480e-06	15	true	DILUPBiCGStab	2.62250850e-04	1.62920590e-06	1	true	DILUPBiCGStab	8.30628880e-06	8.34182280e-07	1	true
459             	DILUPBiCGStab	1.65407070e-04	1.52830690e-06	1	1.67624040e-04	1.14109600e-06	1	false	DILUPBiCGStab	2.59783430e-05	2.34121010e-06	1	true	GAMG	3.07599560e-04	2.72660870e-06	15	true	DILUPBiCGStab	2.60619350e-04	1.31896790e-06	1	true	DILUPBiCGStab	8.24376470e-06	8.27800920e-07	1	true
460             	DILUPBiCGStab	1.64664250e-04	1.52083140e-06	1	1.66469350e-04	1.13330750e-06	1	false	DILUPBiCGStab	2.57041520e-05	2.31593810e-06	1	true	GAMG	3.05753510e-04	2.70754840e-06	15	true	DILUPBiCGStab	2.59213720e-04	2.56452820e-05	1	true	DILUPBiCGStab	8.18084890e-06	8.21490270e-07	1	true
461             	DILUPBiCGStab	1.63933670e-04	1.51362720e-06	1	1.65321970e-04	1.12535210e-06	1	false	DILUPBiCGStab	2.54300680e-05	2.29069570e-06	1	true	GAMG	3.03751300e-04	2.68135740e-06	15	true	DILUPBiCGStab	2.59118120e-04	3.16494460e-06	1	true	DILUPBiCGStab	8.11831040e-06	8.15342010e-07	1	true
462             	DILUPBiCGStab	1.63218350e-04	1.50676290e-06	1	1.64175840e-04	1.11705810e-06	1	false	DILUPBiCGStab	2.51566220e-05	2.26581650e-06	1	true	GAMG	3.02191220e-04	2.66757940e-06	15	true	DILUPBiCGStab	2.56485990e-04	2.32646190e-06	1	true	DILUPBiCGStab	8.05670350e-06	8.09363790e-07	1	true
463             	DILUPBiCGStab	1.62485380e-04	1.49872300e-06	1	1.63035800e-04	1.10900530e-06	1	false	DILUPBiCGStab	2.48838380e-05	2.24077760e-06	1	true	GAMG	3.00411140e-04	2.65876990e-06	15	true	DILUPBiCGStab	2.55128370e-04	1.54167730e-06	1	true	DILUPBiCGStab	7.99507550e-06	8.03470150e-07	1	true
464             	DILUPBiCGStab	1.61749620e-04	1.49067590e-06	1	1.61908160e-04	1.10132860e-06	1	false	DILUPBiCGStab	2.46120830e-05	2.21580130e-06	1	true	GAMG	2.98617500e-04	2.64517740e-06	15	true	DILUPBiCGStab	2.53926230e-04	2.53330660e-05	1	true	DILUPBiCGStab	7.93315570e-06	7.97697760e-07	1	true
465             	DILUPBiCGStab	1.61027060e-04	1.48333260e-06	1	1.60791870e-04	1.09388950e-06	1	false	DILUPBiCGStab	2.43409850e-05	2.19126550e-06	1	true	GAMG	2.96521540e-04	2.61947190e-06	15	true	DILUPBiCGStab	2.53709170e-04	2.98411400e-06	1	true	DILUPBiCGStab	7.86920740e-06	7.91875330e-07	1	true
466             	DILUPBiCGStab	1.60325360e-04	1.47717520e-06	1	1.59679730e-04	1.08642760e-06	1	false	DILUPBiCGStab	2.40718270e-05	2.16681130e-06	1	true	GAMG	2.95004610e-04	2.60335230e-06	15	true	DILUPBiCGStab	2.51533020e-04	2.20664980e-06	1	true	DILUPBiCGStab	7.80697560e-06	7.86240340e-07	1	true
467             	DILUPBiCGStab	1.59607120e-04	1.46990190e-06	1	1.58573440e-04	1.07929660e-06	1	false	DILUPBiCGStab	2.38048110e-05	2.14246710e-06	1	true	GAMG	2.93468550e-04	2.59297360e-06	15	true	DILUPBiCGStab	2.50302830e-04	1.51429380e-06	1	true	DILUPBiCGStab	7.74557370e-06	7.80673130e-07	1	true
468             	DILUPBiCGStab	1.58883520e-04	1.46231100e-06	1	1.57478530e-04	1.07257250e-06	1	false	DILUPBiCGStab	2.35406640e-05	2.11835570e-06	1	true	GAMG	2.92004920e-04	2.57937580e-06	15	true	DILUPBiCGStab	2.49045080e-04	1.25980520e-06	1	true	DILUPBiCGStab	7.67959570e-06	7.74746570e-07	1	true
469             	DILUPBiCGStab	1.58171670e-04	1.45515070e-06	1	1.56394890e-04	1.06610540e-06	1	false	DILUPBiCGStab	2.32795260e-05	2.09447760e-06	1	true	GAMG	2.90389030e-04	2.56050230e-06	15	true	DILUPBiCGStab	2.47531060e-04	2.45276190e-05	1	true	DILUPBiCGStab	7.61723430e-06	7.69231370e-07	1	true
470             	DILUPBiCGStab	1.57470670e-04	1.44824520e-06	1	1.55319560e-04	1.05977710e-06	1	false	DILUPBiCGStab	2.30217000e-05	2.07088210e-06	1	true	GAMG	2.88401990e-04	2.53360510e-06	15	true	DILUPBiCGStab	2.47029510e-04	3.06667760e-06	1	true	DILUPBiCGStab	7.55504410e-06	7.63805250e-07	1	true
471             	DILUPBiCGStab	1.56786210e-04	1.44166600e-06	1	1.54247170e-04	1.05335840e-06	1	false	DILUPBiCGStab	2.27671930e-05	2.04750750e-06	1	true	GAMG	2.87053000e-04	2.51770950e-06	15	true	DILUPBiCGStab	2.43937210e-04	2.26953090e-06	1	true	DILUPBiCGStab	7.48824230e-06	7.58067520e-07	1	true
472             	DILUPBiCGStab	1.56085130e-04	1.43387530e-06	1	1.53181220e-04	1.04717600e-06	1	false	DILUPBiCGStab	2.25156530e-05	2.02521400e-06	1	true	GAMG	2.85400160e-04	2.50625920e-06	15	true	DILUPBiCGStab	2.42381500e-04	1.51602760e-06	1	true	DILUPBiCGStab	7.42499870e-06	7.52802450e-07	1	true
473             	DILUPBiCGStab	1.55381210e-04	1.42567940e-06	1	1.52126680e-04	1.04118510e-06	1	false	DILUPBiCGStab	2.22673300e-05	2.00348060e-06	1	true	GAMG	2.83527060e-04	2.49052670e-06	15	true	DILUPBiCGStab	2.41175690e-04	1.23037460e-06	1	true	DILUPBiCGStab	7.36413480e-06	7.47646910e-07	1	true
474             	DILUPBiCGStab	1.54691390e-04	1.41798760e-06	1	1.51083980e-04	1.03521520e-06	1	false	DILUPBiCGStab	2.20224470e-05	1.98208190e-06	1	true	GAMG	2.81809470e-04	2.47020840e-06	15	true	DILUPBiCGStab	2.39996510e-04	2.38106520e-05	1	true	DILUPBiCGStab	7.30355040e-06	7.42486540e-07	1	true
475             	DILUPBiCGStab	1.54012260e-04	1.41066640e-06	1	1.50049800e-04	1.02915890e-06	1	false	DILUPBiCGStab	2.17827590e-05	1.96128360e-06	1	true	GAMG	2.79699200e-04	2.44359610e-06	15	true	DILUPBiCGStab	2.40063880e-04	2.95503870e-06	1	true	DILUPBiCGStab	7.24024090e-06	7.37137410e-07	1	true
476             	DILUPBiCGStab	1.53347140e-04	1.40382420e-06	1	1.49019480e-04	1.02291190e-06	1	false	DILUPBiCGStab	2.15470170e-05	1.94143080e-06	1	true	GAMG	2.78263250e-04	2.42899560e-06	15	true	DILUPBiCGStab	2.37470410e-04	2.17595990e-06	1	true	DILUPBiCGStab	7.17938320e-06	7.31988350e-07	1	true
477             	DILUPBiCGStab	1.52664170e-04	1.39608310e-06	1	1.47994990e-04	1.01673720e-06	1	false	DILUPBiCGStab	2.13146140e-05	1.92182320e-06	1	true	GAMG	2.76810440e-04	2.41890310e-06	15	true	DILUPBiCGStab	2.36393400e-04	1.44992210e-06	1	true	DILUPBiCGStab	7.11908710e-06	7.26946450e-07	1	true
478             	DILUPBiCGStab	1.51977760e-04	1.38843500e-06	1	1.46980960e-04	1.01064640e-06	1	false	DILUPBiCGStab	2.10857960e-05	1.90248480e-06	1	true	GAMG	2.75148010e-04	2.40454130e-06	15	true	DILUPBiCGStab	2.35487500e-04	1.18277650e-06	1	true	DILUPBiCGStab	7.06019890e-06	7.21963780e-07	1	true
479             	DILUPBiCGStab	1.51303830e-04	1.38138880e-06	1	1.45977160e-04	1.00454250e-06	1	false	DILUPBiCGStab	2.08605680e-05	1.88346960e-06	1	true	GAMG	2.73325030e-04	2.38585910e-06	15	true	DILUPBiCGStab	2.34446740e-04	2.30782070e-05	1	true	DILUPBiCGStab	7.00221350e-06	7.17047320e-07	1	true
480             	DILUPBiCGStab	1.50639010e-04	1.37465720e-06	1	1.44980320e-04	9.98393510e-07	1	false	DILUPBiCGStab	2.06392080e-05	1.86491860e-06	1	true	GAMG	2.71327730e-04	2.36097020e-06	15	true	DILUPBiCGStab	2.34667640e-04	2.85653530e-06	1	true	DILUPBiCGStab	6.94421170e-06	7.12145420e-07	1	true
481             	DILUPBiCGStab	1.49987440e-04	1.36828540e-06	1	1.43985490e-04	9.92134620e-07	1	false	DILUPBiCGStab	2.04213130e-05	1.84662300e-06	1	true	GAMG	2.69970890e-04	2.34816570e-06	15	true	DILUPBiCGStab	2.32157210e-04	2.11107540e-06	1	true	DILUPBiCGStab	6.88534710e-06	7.06345820e-07	1	true
482             	DILUPBiCGStab	1.49318640e-04	1.36079670e-06	1	1.42996270e-04	9.86286220e-07	1	false	DILUPBiCGStab	2.02064860e-05	1.82847770e-06	1	true	GAMG	2.68405590e-04	2.34023410e-06	15	true	DILUPBiCGStab	2.31186290e-04	1.41378270e-06	1	true	DILUPBiCGStab	6.82734750e-06	7.01375200e-07	1	true
483             	DILUPBiCGStab	1.48647000e-04	1.35393510e-06	1	1.42017250e-04	9.80568980e-07	1	false	DILUPBiCGStab	1.99949140e-05	1.81076730e-06	1	true	GAMG	2.66851530e-04	2.32792270e-06	15	true	DILUPBiCGStab	2.30336890e-04	1.16000000e-06	1	true	DILUPBiCGStab	6.77033250e-06	6.96640640e-07	1	true
484             	DILUPBiCGStab	1.47988010e-04	1.34747360e-06	1	1.41050110e-04	9.74894230e-07	1	false	DILUPBiCGStab	1.97866390e-05	1.79358510e-06	1	true	GAMG	2.65319980e-04	2.31090800e-06	15	true	DILUPBiCGStab	2.29323190e-04	2.26095420e-05	1	true	DILUPBiCGStab	6.71403290e-06	6.91999030e-07	1	true
485             	DILUPBiCGStab	1.47338680e-04	1.34112870e-06	1	1.40089940e-04	9.69226340e-07	1	false	DILUPBiCGStab	1.95819900e-05	1.77683930e-06	1	true	GAMG	2.63602700e-04	2.28752660e-06	15	true	DILUPBiCGStab	2.29529630e-04	2.79660780e-06	1	true	DILUPBiCGStab	6.65785060e-06	6.87346730e-07	1	true
486             	DILUPBiCGStab	1.46703500e-04	1.33500770e-06	1	1.39130550e-04	9.63393360e-07	1	false	DILUPBiCGStab	1.93806290e-05	1.76015680e-06	1	true	GAMG	2.62467760e-04	2.27569570e-06	15	true	DILUPBiCGStab	2.27025220e-04	2.07239060e-06	1	true	DILUPBiCGStab	6.60023330e-06	6.82471250e-07	1	true
487             	DILUPBiCGStab	1.46052030e-04	1.32778650e-06	1	1.38176140e-04	9.57741170e-07	1	false	DILUPBiCGStab	1.91822430e-05	1.74357360e-06	1	true	GAMG	2.61239530e-04	2.26771440e-06	15	true	DILUPBiCGStab	2.26074460e-04	1.38751750e-06	1	true	DILUPBiCGStab	6.54489700e-06	6.77670660e-07	1	true
488             	DILUPBiCGStab	1.45398380e-04	1.32052890e-06	1	1.37231550e-04	9.52302280e-07	1	false	DILUPBiCGStab	1.89871010e-05	1.72717140e-06	1	true	GAMG	2.59727890e-04	2.25527380e-06	15	true	DILUPBiCGStab	2.25139390e-04	1.13195790e-06	1	true	DILUPBiCGStab	6.49127500e-06	6.72912930e-07	1	true
489             	DILUPBiCGStab	1.44757200e-04	1.31384350e-06	1	1.36295890e-04	9.46940880e-07	1	false	DILUPBiCGStab	1.87952740e-05	1.71086190e-06	1	true	GAMG	2.57855630e-04	2.23864790e-06	15	true	DILUPBiCGStab	2.24067970e-04	2.20016000e-05	1	true	DILUPBiCGStab	6.43887320e-06	6.68188630e-07	1	true
